"","uniprot_name","uniprot_accessions","knownness","gene_name","protein_name","taxon_id","species","cluster_id","panther_group"
"4629","GAL3A_HUMAN","A6NJY7",0,"GATD3","Glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial",9606,"Homo sapiens","UKP08659","PTHR10224"
"4630","GAL3A_HUMAN","O00650",0,"GATD3","Glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial",9606,"Homo sapiens","UKP08659","PTHR10224"
"4631","GAL3A_HUMAN","O00660",0,"GATD3","Glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial",9606,"Homo sapiens","UKP08659","PTHR10224"
"4632","GAL3A_HUMAN","O15011",0,"GATD3","Glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial",9606,"Homo sapiens","UKP08659","PTHR10224"
"4633","GAL3A_HUMAN","O15012",0,"GATD3","Glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial",9606,"Homo sapiens","UKP08659","PTHR10224"
"4634","GAL3A_HUMAN","P30042",0,"GATD3","Glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial",9606,"Homo sapiens","UKP08659","PTHR10224"
"4635","GAL3A_HUMAN","P55346",0,"GATD3","Glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial",9606,"Homo sapiens","UKP08659","PTHR10224"
"4636","GAL3A_HUMAN","P78474",0,"GATD3","Glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial",9606,"Homo sapiens","UKP08659","PTHR10224"
"4637","GAL3A_HUMAN","Q92505",0,"GATD3","Glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial",9606,"Homo sapiens","UKP08659","PTHR10224"
"4638","GAL3A_HUMAN","Q92507",0,"GATD3","Glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial",9606,"Homo sapiens","UKP08659","PTHR10224"
"4639","KR271_HUMAN","Q3LI81",0,"KRTAP27-1","Keratin-associated protein 27-1",9606,"Homo sapiens","UKP12572","PTHR23260"
"4640","GSAML_HUMAN","Q5JQS6",0,"GCSAML","Germinal center-associated signaling and motility-like protein",9606,"Homo sapiens","UKP12891","PTHR35351"
"4641","GSAML_HUMAN","B2R4Y5",0,"GCSAML","Germinal center-associated signaling and motility-like protein",9606,"Homo sapiens","UKP12891","PTHR35351"
"4642","GSAML_HUMAN","B3KX46",0,"GCSAML","Germinal center-associated signaling and motility-like protein",9606,"Homo sapiens","UKP12891","PTHR35351"
"4643","GSAML_HUMAN","Q5JQT3",0,"GCSAML","Germinal center-associated signaling and motility-like protein",9606,"Homo sapiens","UKP12891","PTHR35351"
"4644","NBPFC_HUMAN","Q5TAG4",0,"NBPF12","Neuroblastoma breakpoint family member 12 (Chromosome 1 amplified sequence 1)",9606,"Homo sapiens","UKP12776","PTHR14199"
"4645","NBPFC_HUMAN","A0A087WUF1",0,"NBPF12","Neuroblastoma breakpoint family member 12 (Chromosome 1 amplified sequence 1)",9606,"Homo sapiens","UKP12776","PTHR14199"
"4646","NBPFC_HUMAN","O95877",0,"NBPF12","Neuroblastoma breakpoint family member 12 (Chromosome 1 amplified sequence 1)",9606,"Homo sapiens","UKP12776","PTHR14199"
"4647","SFTA2_HUMAN","Q6UW10",0,"SFTA2","Surfactant-associated protein 2 (Surfactant-associated protein G) (SP-G)",9606,"Homo sapiens","UKP12643","PTHR38500"
"4648","SFTA2_HUMAN","A2ABK7",0,"SFTA2","Surfactant-associated protein 2 (Surfactant-associated protein G) (SP-G)",9606,"Homo sapiens","UKP12643","PTHR38500"
"4649","SFTA2_HUMAN","A2ACH1",0,"SFTA2","Surfactant-associated protein 2 (Surfactant-associated protein G) (SP-G)",9606,"Homo sapiens","UKP12643","PTHR38500"
"4650","SFTA2_HUMAN","B7ZCJ7",0,"SFTA2","Surfactant-associated protein 2 (Surfactant-associated protein G) (SP-G)",9606,"Homo sapiens","UKP12643","PTHR38500"
"4651","CC148_HUMAN","Q8NFR7",0,"CCDC148","Coiled-coil domain-containing protein 148",9606,"Homo sapiens","UKP08375","PTHR21549"
"4652","CC148_HUMAN","F5H839",0,"CCDC148","Coiled-coil domain-containing protein 148",9606,"Homo sapiens","UKP08375","PTHR21549"
"4653","CC148_HUMAN","Q3B7I3",0,"CCDC148","Coiled-coil domain-containing protein 148",9606,"Homo sapiens","UKP08375","PTHR21549"
"4654","CC148_HUMAN","Q3B7I4",0,"CCDC148","Coiled-coil domain-containing protein 148",9606,"Homo sapiens","UKP08375","PTHR21549"
"4655","CC148_HUMAN","Q3KR41",0,"CCDC148","Coiled-coil domain-containing protein 148",9606,"Homo sapiens","UKP08375","PTHR21549"
"4656","CC148_HUMAN","Q4ZG12",0,"CCDC148","Coiled-coil domain-containing protein 148",9606,"Homo sapiens","UKP08375","PTHR21549"
"4657","CC148_HUMAN","Q4ZG23",0,"CCDC148","Coiled-coil domain-containing protein 148",9606,"Homo sapiens","UKP08375","PTHR21549"
"4658","CC148_HUMAN","Q53TM6",0,"CCDC148","Coiled-coil domain-containing protein 148",9606,"Homo sapiens","UKP08375","PTHR21549"
"4659","CC148_HUMAN","Q96BN5",0,"CCDC148","Coiled-coil domain-containing protein 148",9606,"Homo sapiens","UKP08375","PTHR21549"
"4660","CC148_HUMAN","Q96LM2",0,"CCDC148","Coiled-coil domain-containing protein 148",9606,"Homo sapiens","UKP08375","PTHR21549"
"4661","CT453_HUMAN","Q8NHU0",0,"CT45A3","Cancer/testis antigen family 45 member A3 (Cancer/testis antigen 45-3) (Cancer/testis antigen 45-4) (Cancer/testis antigen 45A3) (Cancer/testis antigen 45A4) (Cancer/testis antigen family 45 member A4)",9606,"Homo sapiens","UKP09971","PTHR12957"
"4662","CT453_HUMAN","B2RU20",0,"CT45A3","Cancer/testis antigen family 45 member A3 (Cancer/testis antigen 45-3) (Cancer/testis antigen 45-4) (Cancer/testis antigen 45A3) (Cancer/testis antigen 45A4) (Cancer/testis antigen family 45 member A4)",9606,"Homo sapiens","UKP09971","PTHR12957"
"4663","CT453_HUMAN","B7ZMC9",0,"CT45A3","Cancer/testis antigen family 45 member A3 (Cancer/testis antigen 45-3) (Cancer/testis antigen 45-4) (Cancer/testis antigen 45A3) (Cancer/testis antigen 45A4) (Cancer/testis antigen family 45 member A4)",9606,"Homo sapiens","UKP09971","PTHR12957"
"4664","CT453_HUMAN","D3DTG6",0,"CT45A3","Cancer/testis antigen family 45 member A3 (Cancer/testis antigen 45-3) (Cancer/testis antigen 45-4) (Cancer/testis antigen 45A3) (Cancer/testis antigen 45A4) (Cancer/testis antigen family 45 member A4)",9606,"Homo sapiens","UKP09971","PTHR12957"
"4665","CT453_HUMAN","P0DMU6",0,"CT45A3","Cancer/testis antigen family 45 member A3 (Cancer/testis antigen 45-3) (Cancer/testis antigen 45-4) (Cancer/testis antigen 45A3) (Cancer/testis antigen 45A4) (Cancer/testis antigen family 45 member A4)",9606,"Homo sapiens","UKP09971","PTHR12957"
"4666","CT453_HUMAN","Q8N7B7",0,"CT45A3","Cancer/testis antigen family 45 member A3 (Cancer/testis antigen 45-3) (Cancer/testis antigen 45-4) (Cancer/testis antigen 45A3) (Cancer/testis antigen 45A4) (Cancer/testis antigen family 45 member A4)",9606,"Homo sapiens","UKP09971","PTHR12957"
"4667","S35G5_HUMAN","Q96KT7",0,"SLC35G5","Solute carrier family 35 member G5 (Acyl-malonyl-condensing enzyme 1-like protein 2)",9606,"Homo sapiens","UKP04088","PTHR22911"
"4668","S35G5_HUMAN","A2RRL6",0,"SLC35G5","Solute carrier family 35 member G5 (Acyl-malonyl-condensing enzyme 1-like protein 2)",9606,"Homo sapiens","UKP04088","PTHR22911"
"4669","ABHEA_HUMAN","Q9BUJ0",0,"ABHD14A","Protein ABHD14A (EC 3.-.-.-) (Alpha/beta hydrolase domain-containing protein 14A) (Abhydrolase domain-containing protein 14A)",9606,"Homo sapiens","UKP09906","PTHR46197"
"4670","ABHEA_HUMAN","Q6UXU8",0,"ABHD14A","Protein ABHD14A (EC 3.-.-.-) (Alpha/beta hydrolase domain-containing protein 14A) (Abhydrolase domain-containing protein 14A)",9606,"Homo sapiens","UKP09906","PTHR46197"
"4671","ABHEA_HUMAN","Q9Y3T7",0,"ABHD14A","Protein ABHD14A (EC 3.-.-.-) (Alpha/beta hydrolase domain-containing protein 14A) (Abhydrolase domain-containing protein 14A)",9606,"Homo sapiens","UKP09906","PTHR46197"
"4672","SERC4_HUMAN","A6NH21",0,"SERINC4","Serine incorporator 4",9606,"Homo sapiens","UKP03787","PTHR10383"
"4673","SERC4_HUMAN","B2RN41",0,"SERINC4","Serine incorporator 4",9606,"Homo sapiens","UKP03787","PTHR10383"
"4674","SERC4_HUMAN","Q3YL75",0,"SERINC4","Serine incorporator 4",9606,"Homo sapiens","UKP03787","PTHR10383"
"4675","O11HC_HUMAN","B2RN74",0,"OR11H12","Olfactory receptor 11H12",9606,"Homo sapiens","UKP06947","PTHR24242"
"4676","EX3L2_HUMAN","Q2M3D2",0,"EXOC3L2","Exocyst complex component 3-like protein 2 (HBV X-transactivated gene 7 protein) (HBV XAg-transactivated protein 7)",9606,"Homo sapiens","UKP03524","PTHR21292"
"4677","EX3L2_HUMAN","Q8N9W2",0,"EXOC3L2","Exocyst complex component 3-like protein 2 (HBV X-transactivated gene 7 protein) (HBV XAg-transactivated protein 7)",9606,"Homo sapiens","UKP03524","PTHR21292"
"4678","EX3L2_HUMAN","Q96GV2",0,"EXOC3L2","Exocyst complex component 3-like protein 2 (HBV X-transactivated gene 7 protein) (HBV XAg-transactivated protein 7)",9606,"Homo sapiens","UKP03524","PTHR21292"
"4679","HEAT9_HUMAN","A2RTY3",0,"HEATR9","Protein HEATR9 (HEAT repeat-containing protein 9)",9606,"Homo sapiens","UKP12770","PTHR38323"
"4680","HEAT9_HUMAN","B4DX21",0,"HEATR9","Protein HEATR9 (HEAT repeat-containing protein 9)",9606,"Homo sapiens","UKP12770","PTHR38323"
"4681","HEAT9_HUMAN","B4DXA4",0,"HEATR9","Protein HEATR9 (HEAT repeat-containing protein 9)",9606,"Homo sapiens","UKP12770","PTHR38323"
"4682","HEAT9_HUMAN","B4DXF0",0,"HEATR9","Protein HEATR9 (HEAT repeat-containing protein 9)",9606,"Homo sapiens","UKP12770","PTHR38323"
"4683","HEAT9_HUMAN","Q8N4R4",0,"HEATR9","Protein HEATR9 (HEAT repeat-containing protein 9)",9606,"Homo sapiens","UKP12770","PTHR38323"
"4684","HEAT9_HUMAN","Q96M46",0,"HEATR9","Protein HEATR9 (HEAT repeat-containing protein 9)",9606,"Homo sapiens","UKP12770","PTHR38323"
"4685","RGSL_HUMAN","A5PLK6",0,"RGSL1","Regulator of G-protein signaling protein-like",9606,"Homo sapiens","UKP12940","PTHR47079"
"4686","RGSL_HUMAN","A2A2Z0",0,"RGSL1","Regulator of G-protein signaling protein-like",9606,"Homo sapiens","UKP12940","PTHR47079"
"4687","RGSL_HUMAN","A6PVM2",0,"RGSL1","Regulator of G-protein signaling protein-like",9606,"Homo sapiens","UKP12940","PTHR47079"
"4688","RGSL_HUMAN","A6PVM3",0,"RGSL1","Regulator of G-protein signaling protein-like",9606,"Homo sapiens","UKP12940","PTHR47079"
"4689","RGSL_HUMAN","Q0VAJ4",0,"RGSL1","Regulator of G-protein signaling protein-like",9606,"Homo sapiens","UKP12940","PTHR47079"
"4690","RGSL_HUMAN","Q0VAJ5",0,"RGSL1","Regulator of G-protein signaling protein-like",9606,"Homo sapiens","UKP12940","PTHR47079"
"4691","RGSL_HUMAN","Q6ZRL0",0,"RGSL1","Regulator of G-protein signaling protein-like",9606,"Homo sapiens","UKP12940","PTHR47079"
"4692","RGSL_HUMAN","Q86UV0",0,"RGSL1","Regulator of G-protein signaling protein-like",9606,"Homo sapiens","UKP12940","PTHR47079"
"4693","RGSL_HUMAN","Q9H084",0,"RGSL1","Regulator of G-protein signaling protein-like",9606,"Homo sapiens","UKP12940","PTHR47079"
"4694","RTL1_HUMAN","A6NKG5",0,"RTL1","Retrotransposon-like protein 1 (Mammalian retrotransposon derived protein 1) (Paternally expressed gene 11 protein) (Retrotransposon-derived protein PEG11)",9606,"Homo sapiens","UKP06899","PTHR15503"
"4695","RTL1_HUMAN","E9PKS8",0,"RTL1","Retrotransposon-like protein 1 (Mammalian retrotransposon derived protein 1) (Paternally expressed gene 11 protein) (Retrotransposon-derived protein PEG11)",9606,"Homo sapiens","UKP06899","PTHR15503"
"4696","ISK4_HUMAN","O60575",0,"SPINK4","Serine protease inhibitor Kazal-type 4 (Peptide PEC-60 homolog)",9606,"Homo sapiens","UKP10236","PTHR21179"
"4697","ISK4_HUMAN","Q2YDT7",0,"SPINK4","Serine protease inhibitor Kazal-type 4 (Peptide PEC-60 homolog)",9606,"Homo sapiens","UKP10236","PTHR21179"
"4698","SG1D2_HUMAN","O95969",0,"SCGB1D2","Secretoglobin family 1D member 2 (Lipophilin-B)",9606,"Homo sapiens","UKP12592","PTHR11332"
"4699","SG1D2_HUMAN","Q2M3N9",0,"SCGB1D2","Secretoglobin family 1D member 2 (Lipophilin-B)",9606,"Homo sapiens","UKP12592","PTHR11332"
"4700","ZMAT1_HUMAN","Q5H9K5",0,"ZMAT1","Zinc finger matrin-type protein 1",9606,"Homo sapiens","UKP12663","PTHR46742"
"4701","ZMAT1_HUMAN","Q8NDS3",0,"ZMAT1","Zinc finger matrin-type protein 1",9606,"Homo sapiens","UKP12663","PTHR46742"
"4702","ZMAT1_HUMAN","Q96JN6",0,"ZMAT1","Zinc finger matrin-type protein 1",9606,"Homo sapiens","UKP12663","PTHR46742"
"4703","VW5B1_HUMAN","Q5TIE3",0,"VWA5B1","von Willebrand factor A domain-containing protein 5B1",9606,"Homo sapiens","UKP09598","PTHR46299"
"4704","VW5B1_HUMAN","A4IF35",0,"VWA5B1","von Willebrand factor A domain-containing protein 5B1",9606,"Homo sapiens","UKP09598","PTHR46299"
"4705","VW5B1_HUMAN","A4IF36",0,"VWA5B1","von Willebrand factor A domain-containing protein 5B1",9606,"Homo sapiens","UKP09598","PTHR46299"
"4706","VW5B1_HUMAN","Q3ZCM4",0,"VWA5B1","von Willebrand factor A domain-containing protein 5B1",9606,"Homo sapiens","UKP09598","PTHR46299"
"4707","VW5B1_HUMAN","Q6ZUB4",0,"VWA5B1","von Willebrand factor A domain-containing protein 5B1",9606,"Homo sapiens","UKP09598","PTHR46299"
"4708","VW5B1_HUMAN","Q96M71",0,"VWA5B1","von Willebrand factor A domain-containing protein 5B1",9606,"Homo sapiens","UKP09598","PTHR46299"
"4709","P210L_HUMAN","Q5VU65",0,"NUP210L","Nuclear pore membrane glycoprotein 210-like (Nucleoporin 210 kDa-like) (Nucleoporin Nup210-like)",9606,"Homo sapiens","UKP00732","PTHR23019"
"4710","P210L_HUMAN","E7EP56",0,"NUP210L","Nuclear pore membrane glycoprotein 210-like (Nucleoporin 210 kDa-like) (Nucleoporin Nup210-like)",9606,"Homo sapiens","UKP00732","PTHR23019"
"4711","P210L_HUMAN","Q5T4L7",0,"NUP210L","Nuclear pore membrane glycoprotein 210-like (Nucleoporin 210 kDa-like) (Nucleoporin Nup210-like)",9606,"Homo sapiens","UKP00732","PTHR23019"
"4712","P210L_HUMAN","Q6ZRN1",0,"NUP210L","Nuclear pore membrane glycoprotein 210-like (Nucleoporin 210 kDa-like) (Nucleoporin Nup210-like)",9606,"Homo sapiens","UKP00732","PTHR23019"
"4713","P210L_HUMAN","Q6ZRT4",0,"NUP210L","Nuclear pore membrane glycoprotein 210-like (Nucleoporin 210 kDa-like) (Nucleoporin Nup210-like)",9606,"Homo sapiens","UKP00732","PTHR23019"
"4714","P210L_HUMAN","Q6ZU81",0,"NUP210L","Nuclear pore membrane glycoprotein 210-like (Nucleoporin 210 kDa-like) (Nucleoporin Nup210-like)",9606,"Homo sapiens","UKP00732","PTHR23019"
"4715","P210L_HUMAN","Q8NDI6",0,"NUP210L","Nuclear pore membrane glycoprotein 210-like (Nucleoporin 210 kDa-like) (Nucleoporin Nup210-like)",9606,"Homo sapiens","UKP00732","PTHR23019"
"4716","P210L_HUMAN","Q9UF31",0,"NUP210L","Nuclear pore membrane glycoprotein 210-like (Nucleoporin 210 kDa-like) (Nucleoporin Nup210-like)",9606,"Homo sapiens","UKP00732","PTHR23019"
"4717","CCD30_HUMAN","Q5VVM6",0,"CCDC30","Coiled-coil domain-containing protein 30 (Prefoldin subunit 6-like protein)",9606,"Homo sapiens","UKP12864","PTHR34479"
"4718","CCD30_HUMAN","Q14F06",0,"CCDC30","Coiled-coil domain-containing protein 30 (Prefoldin subunit 6-like protein)",9606,"Homo sapiens","UKP12864","PTHR34479"
"4719","CCD30_HUMAN","Q5VVM5",0,"CCDC30","Coiled-coil domain-containing protein 30 (Prefoldin subunit 6-like protein)",9606,"Homo sapiens","UKP12864","PTHR34479"
"4720","F171B_HUMAN","Q6P995",0,"FAM171B","Protein FAM171B",9606,"Homo sapiens","UKP07062","PTHR31626"
"4721","F171B_HUMAN","Q53SK3",0,"FAM171B","Protein FAM171B",9606,"Homo sapiens","UKP07062","PTHR31626"
"4722","F171B_HUMAN","Q8N1Y4",0,"FAM171B","Protein FAM171B",9606,"Homo sapiens","UKP07062","PTHR31626"
"4723","F171B_HUMAN","Q8N3K1",0,"FAM171B","Protein FAM171B",9606,"Homo sapiens","UKP07062","PTHR31626"
"4724","F171B_HUMAN","Q8N970",0,"FAM171B","Protein FAM171B",9606,"Homo sapiens","UKP07062","PTHR31626"
"4725","F171B_HUMAN","Q8NB81",0,"FAM171B","Protein FAM171B",9606,"Homo sapiens","UKP07062","PTHR31626"
"4726","F171B_HUMAN","Q8TF55",0,"FAM171B","Protein FAM171B",9606,"Homo sapiens","UKP07062","PTHR31626"
"4727","F171B_HUMAN","Q8WYR8",0,"FAM171B","Protein FAM171B",9606,"Homo sapiens","UKP07062","PTHR31626"
"4728","KCD18_HUMAN","Q6PI47",0,"KCTD18","BTB/POZ domain-containing protein KCTD18",9606,"Homo sapiens","UKP05905","PTHR14499"
"4729","KCD18_HUMAN","Q53T21",0,"KCTD18","BTB/POZ domain-containing protein KCTD18",9606,"Homo sapiens","UKP05905","PTHR14499"
"4730","KCD18_HUMAN","Q6NW26",0,"KCTD18","BTB/POZ domain-containing protein KCTD18",9606,"Homo sapiens","UKP05905","PTHR14499"
"4731","KCD18_HUMAN","Q6PCD8",0,"KCTD18","BTB/POZ domain-containing protein KCTD18",9606,"Homo sapiens","UKP05905","PTHR14499"
"4732","KCD18_HUMAN","Q8N9B7",0,"KCTD18","BTB/POZ domain-containing protein KCTD18",9606,"Homo sapiens","UKP05905","PTHR14499"
"4733","KCD18_HUMAN","Q96N73",0,"KCTD18","BTB/POZ domain-containing protein KCTD18",9606,"Homo sapiens","UKP05905","PTHR14499"
"4734","CRIP3_HUMAN","Q6Q6R5",0,"CRIP3","Cysteine-rich protein 3 (CRP-3) (Chromosome 6 LIM domain only protein) (h6LIMo)",9606,"Homo sapiens","UKP09012","PTHR46074"
"4735","CRIP3_HUMAN","A2A436",0,"CRIP3","Cysteine-rich protein 3 (CRP-3) (Chromosome 6 LIM domain only protein) (h6LIMo)",9606,"Homo sapiens","UKP09012","PTHR46074"
"4736","CRIP3_HUMAN","Q5T043",0,"CRIP3","Cysteine-rich protein 3 (CRP-3) (Chromosome 6 LIM domain only protein) (h6LIMo)",9606,"Homo sapiens","UKP09012","PTHR46074"
"4737","CRIP3_HUMAN","Q6Q6R4",0,"CRIP3","Cysteine-rich protein 3 (CRP-3) (Chromosome 6 LIM domain only protein) (h6LIMo)",9606,"Homo sapiens","UKP09012","PTHR46074"
"4738","CRIP3_HUMAN","Q6Q6R6",0,"CRIP3","Cysteine-rich protein 3 (CRP-3) (Chromosome 6 LIM domain only protein) (h6LIMo)",9606,"Homo sapiens","UKP09012","PTHR46074"
"4739","CRIP3_HUMAN","Q6Q6R7",0,"CRIP3","Cysteine-rich protein 3 (CRP-3) (Chromosome 6 LIM domain only protein) (h6LIMo)",9606,"Homo sapiens","UKP09012","PTHR46074"
"4740","SBSN_HUMAN","Q6UWP8",0,"SBSN","Suprabasin",9606,"Homo sapiens","UKP12667","PTHR23243"
"4741","SBSN_HUMAN","A8K5J0",0,"SBSN","Suprabasin",9606,"Homo sapiens","UKP12667","PTHR23243"
"4742","SBSN_HUMAN","E9PBV3",0,"SBSN","Suprabasin",9606,"Homo sapiens","UKP12667","PTHR23243"
"4743","S49A3_HUMAN","Q6UXD7",0,"SLC49A3","Solute carrier family 49 member A3 (Major facilitator superfamily domain-containing protein 7) (Myosin light polypeptide 5 regulatory protein) (MYL5)",9606,"Homo sapiens","UKP08123","PTHR10924"
"4744","S49A3_HUMAN","A8K7J5",0,"SLC49A3","Solute carrier family 49 member A3 (Major facilitator superfamily domain-containing protein 7) (Myosin light polypeptide 5 regulatory protein) (MYL5)",9606,"Homo sapiens","UKP08123","PTHR10924"
"4745","S49A3_HUMAN","Q6XYD4",0,"SLC49A3","Solute carrier family 49 member A3 (Major facilitator superfamily domain-containing protein 7) (Myosin light polypeptide 5 regulatory protein) (MYL5)",9606,"Homo sapiens","UKP08123","PTHR10924"
"4746","S49A3_HUMAN","Q8N6H1",0,"SLC49A3","Solute carrier family 49 member A3 (Major facilitator superfamily domain-containing protein 7) (Myosin light polypeptide 5 regulatory protein) (MYL5)",9606,"Homo sapiens","UKP08123","PTHR10924"
"4747","S49A3_HUMAN","Q9H6H6",0,"SLC49A3","Solute carrier family 49 member A3 (Major facilitator superfamily domain-containing protein 7) (Myosin light polypeptide 5 regulatory protein) (MYL5)",9606,"Homo sapiens","UKP08123","PTHR10924"
"4748","ACP7_HUMAN","Q6ZNF0",0,"ACP7","Acid phosphatase type 7 (EC 3.1.3.2) (Purple acid phosphatase long form)",9606,"Homo sapiens","UKP10072","PTHR45867"
"4749","ACP7_HUMAN","B2RN68",0,"ACP7","Acid phosphatase type 7 (EC 3.1.3.2) (Purple acid phosphatase long form)",9606,"Homo sapiens","UKP10072","PTHR45867"
"4750","BEND4_HUMAN","Q6ZU67",0,"BEND4","BEN domain-containing protein 4 (Coiled-coil domain-containing protein 4)",9606,"Homo sapiens","UKP09894","PTHR35082"
"4751","BEND4_HUMAN","A1A5D6",0,"BEND4","BEN domain-containing protein 4 (Coiled-coil domain-containing protein 4)",9606,"Homo sapiens","UKP09894","PTHR35082"
"4752","BEND4_HUMAN","A1A5D7",0,"BEND4","BEN domain-containing protein 4 (Coiled-coil domain-containing protein 4)",9606,"Homo sapiens","UKP09894","PTHR35082"
"4753","BEND4_HUMAN","C9JQZ5",0,"BEND4","BEN domain-containing protein 4 (Coiled-coil domain-containing protein 4)",9606,"Homo sapiens","UKP09894","PTHR35082"
"4754","BEND4_HUMAN","Q58A26",0,"BEND4","BEN domain-containing protein 4 (Coiled-coil domain-containing protein 4)",9606,"Homo sapiens","UKP09894","PTHR35082"
"4755","BEND4_HUMAN","Q58A27",0,"BEND4","BEN domain-containing protein 4 (Coiled-coil domain-containing protein 4)",9606,"Homo sapiens","UKP09894","PTHR35082"
"4756","ASB18_HUMAN","Q6ZVZ8",0,"ASB18","Ankyrin repeat and SOCS box protein 18 (ASB-18)",9606,"Homo sapiens","UKP02209","PTHR24189"
"4757","ASB18_HUMAN","B6ZDL7",0,"ASB18","Ankyrin repeat and SOCS box protein 18 (ASB-18)",9606,"Homo sapiens","UKP02209","PTHR24189"
"4758","PHTF2_HUMAN","Q8N3S3",0,"PHTF2","Protein PHTF2",9606,"Homo sapiens","UKP08683","PTHR12680"
"4759","PHTF2_HUMAN","A0JP04",0,"PHTF2","Protein PHTF2",9606,"Homo sapiens","UKP08683","PTHR12680"
"4760","PHTF2_HUMAN","A0JP05",0,"PHTF2","Protein PHTF2",9606,"Homo sapiens","UKP08683","PTHR12680"
"4761","PHTF2_HUMAN","A4D1C2",0,"PHTF2","Protein PHTF2",9606,"Homo sapiens","UKP08683","PTHR12680"
"4762","PHTF2_HUMAN","B3KQZ2",0,"PHTF2","Protein PHTF2",9606,"Homo sapiens","UKP08683","PTHR12680"
"4763","PHTF2_HUMAN","E9PEE3",0,"PHTF2","Protein PHTF2",9606,"Homo sapiens","UKP08683","PTHR12680"
"4764","PHTF2_HUMAN","G5E9H7",0,"PHTF2","Protein PHTF2",9606,"Homo sapiens","UKP08683","PTHR12680"
"4765","PHTF2_HUMAN","Q6NW35",0,"PHTF2","Protein PHTF2",9606,"Homo sapiens","UKP08683","PTHR12680"
"4766","PHTF2_HUMAN","Q8TBW4",0,"PHTF2","Protein PHTF2",9606,"Homo sapiens","UKP08683","PTHR12680"
"4767","PHTF2_HUMAN","Q9H099",0,"PHTF2","Protein PHTF2",9606,"Homo sapiens","UKP08683","PTHR12680"
"4768","SVOPL_HUMAN","Q8N434",0,"SVOPL","Putative transporter SVOPL (SV2-related protein-like) (SVOP-like protein)",9606,"Homo sapiens","UKP08116","PTHR23511"
